,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
126,1/21/2015,397.9400446,-1096.069823,1615.248691,397.9400446,397.9400446,-117.8591814,-117.8591814,-117.8591814,3.208377826,3.208377826,3.208377826,-121.0675592,-121.0675592,-121.0675592,0,0,0,280.0808632
127,1/22/2015,397.3828818,-967.3408475,1651.819584,397.3828818,397.3828818,-170.1143225,-170.1143225,-170.1143225,-14.4545004,-14.4545004,-14.4545004,-155.6598221,-155.6598221,-155.6598221,0,0,0,227.2685593
128,1/23/2015,396.825719,-1106.58229,1570.445068,396.825719,396.825719,-194.6512567,-194.6512567,-194.6512567,-2.583910391,-2.583910391,-2.583910391,-192.0673463,-192.0673463,-192.0673463,0,0,0,202.1744622
129,1/24/2015,396.2685561,-1225.104305,1536.8557,396.2685561,396.2685561,-220.6686386,-220.6686386,-220.6686386,9.118442295,9.118442295,9.118442295,-229.7870809,-229.7870809,-229.7870809,0,0,0,175.5999175
130,1/25/2015,395.7113933,-1228.403127,1462.067298,395.7113933,395.7113933,-276.3970777,-276.3970777,-276.3970777,-8.156843272,-8.156843272,-8.156843272,-268.2402344,-268.2402344,-268.2402344,0,0,0,119.3143156
131,1/26/2015,395.1542305,-1353.446951,1419.152934,395.1542305,395.1542305,-293.7456042,-293.7456042,-293.7456042,13.04104266,13.04104266,13.04104266,-306.7866469,-306.7866469,-306.7866469,0,0,0,101.4086263
132,1/27/2015,394.5970677,-1200.45183,1445.355276,394.5970677,394.5970677,-344.9138644,-344.9138644,-344.9138644,-0.172608715,-0.172608715,-0.172608715,-344.7412557,-344.7412557,-344.7412557,0,0,0,49.68320331
133,1/28/2015,394.0399049,-1297.044438,1309.394575,394.0399049,394.0399049,-378.1838362,-378.1838362,-378.1838362,3.208377826,3.208377826,3.208377826,-381.392214,-381.392214,-381.392214,0,0,0,15.85606872
134,1/29/2015,393.4827421,-1326.369105,1227.833983,393.4827421,393.4827421,-430.4746713,-430.4746713,-430.4746713,-14.4545004,-14.4545004,-14.4545004,-416.0201709,-416.0201709,-416.0201709,0,0,0,-36.99192924
135,1/30/2015,392.9255793,-1377.024831,1318.588467,392.9255793,392.9255793,-450.5020987,-450.5020987,-450.5020987,-2.583910391,-2.583910391,-2.583910391,-447.9181883,-447.9181883,-447.9181883,0,0,0,-57.57651943
136,1/31/2015,392.3684165,-1347.889844,1298.346233,392.3684165,392.3684165,-467.2933056,-467.2933056,-467.2933056,9.118442295,9.118442295,9.118442295,-476.4117479,-476.4117479,-476.4117479,0,0,0,-74.92488914
137,2/1/2015,391.8112537,-1498.806534,1168.172652,391.8112537,391.8112537,-509.0351402,-509.0351402,-509.0351402,-8.156843272,-8.156843272,-8.156843272,-500.8782969,-500.8782969,-500.8782969,0,0,0,-117.2238865
138,2/2/2015,391.2540908,-1470.61619,1268.770191,391.2540908,391.2540908,-507.7247467,-507.7247467,-507.7247467,13.04104266,13.04104266,13.04104266,-520.7657894,-520.7657894,-520.7657894,0,0,0,-116.4706559
139,2/3/2015,390.696928,-1477.69869,1199.175885,390.696928,390.696928,-535.7823134,-535.7823134,-535.7823134,-0.172608715,-0.172608715,-0.172608715,-535.6097047,-535.6097047,-535.6097047,0,0,0,-145.0853854
140,2/4/2015,390.1397652,-1590.491615,1098.104027,390.1397652,390.1397652,-541.8396855,-541.8396855,-541.8396855,3.208377826,3.208377826,3.208377826,-545.0480633,-545.0480633,-545.0480633,0,0,0,-151.6999203
141,2/5/2015,389.5826024,-1583.76529,1115.384533,389.5826024,389.5826024,-563.2885119,-563.2885119,-563.2885119,-14.4545004,-14.4545004,-14.4545004,-548.8340115,-548.8340115,-548.8340115,0,0,0,-173.7059095
142,2/6/2015,389.0254394,-1353.474812,1217.124012,389.0254394,389.0254394,-549.4295193,-549.4295193,-549.4295193,-2.583910391,-2.583910391,-2.583910391,-546.8456089,-546.8456089,-546.8456089,0,0,0,-160.4040799
143,2/7/2015,388.4682764,-1418.804886,1263.695524,388.4682764,388.4682764,-529.9740865,-529.9740865,-529.9740865,9.118442295,9.118442295,9.118442295,-539.0925288,-539.0925288,-539.0925288,0,0,0,-141.5058101
144,2/8/2015,387.9111134,-1469.625165,1120.588618,387.9111134,387.9111134,-533.8763023,-533.8763023,-533.8763023,-8.156843272,-8.156843272,-8.156843272,-525.719459,-525.719459,-525.719459,0,0,0,-145.9651889
145,2/9/2015,387.3539504,-1451.099009,1283.626191,387.3539504,387.3539504,-493.965039,-493.965039,-493.965039,13.04104266,13.04104266,13.04104266,-507.0060817,-507.0060817,-507.0060817,0,0,0,-106.6110886
146,2/10/2015,386.7967874,-1373.799678,1341.765341,386.7967874,386.7967874,-483.5362078,-483.5362078,-483.5362078,-0.172608715,-0.172608715,-0.172608715,-483.3635991,-483.3635991,-483.3635991,0,0,0,-96.73942044
147,2/11/2015,386.2396244,-1319.115975,1302.326886,386.2396244,386.2396244,-452.1194871,-452.1194871,-452.1194871,3.208377826,3.208377826,3.208377826,-455.3278649,-455.3278649,-455.3278649,0,0,0,-65.87986269
148,2/12/2015,385.6824614,-1441.770092,1266.888827,385.6824614,385.6824614,-438.003771,-438.003771,-438.003771,-14.4545004,-14.4545004,-14.4545004,-423.5492706,-423.5492706,-423.5492706,0,0,0,-52.32130962
149,2/13/2015,385.1252984,-1368.743758,1330.064188,385.1252984,385.1252984,-391.3635338,-391.3635338,-391.3635338,-2.583910391,-2.583910391,-2.583910391,-388.7796234,-388.7796234,-388.7796234,0,0,0,-6.238235448
150,2/14/2015,384.5681354,-1274.11632,1329.440677,384.5681354,384.5681354,-342.7378891,-342.7378891,-342.7378891,9.118442295,9.118442295,9.118442295,-351.8563314,-351.8563314,-351.8563314,0,0,0,41.83024629
151,2/15/2015,384.0109724,-1239.024129,1530.066938,384.0109724,384.0109724,-321.8411266,-321.8411266,-321.8411266,-8.156843272,-8.156843272,-8.156843272,-313.6842833,-313.6842833,-313.6842833,0,0,0,62.16984577
152,2/16/2015,383.4538094,-1249.465771,1424.800768,383.4538094,383.4538094,-262.1748307,-262.1748307,-262.1748307,13.04104266,13.04104266,13.04104266,-275.2158733,-275.2158733,-275.2158733,0,0,0,121.2789787
153,2/17/2015,382.8966464,-1325.400352,1406.098424,382.8966464,382.8966464,-237.6022761,-237.6022761,-237.6022761,-0.172608715,-0.172608715,-0.172608715,-237.4296674,-237.4296674,-237.4296674,0,0,0,145.2943702
154,2/18/2015,382.3394834,-1088.531334,1477.898731,382.3394834,382.3394834,-198.0998696,-198.0998696,-198.0998696,3.208377826,3.208377826,3.208377826,-201.3082474,-201.3082474,-201.3082474,0,0,0,184.2396138
155,2/19/2015,381.7823204,-1182.765429,1417.781481,381.7823204,381.7823204,-182.2702885,-182.2702885,-182.2702885,-14.4545004,-14.4545004,-14.4545004,-167.8157881,-167.8157881,-167.8157881,0,0,0,199.5120318
156,2/20/2015,381.2251573,-989.2462278,1545.107728,381.2251573,381.2251573,-140.4598418,-140.4598418,-140.4598418,-2.583910391,-2.583910391,-2.583910391,-137.8759314,-137.8759314,-137.8759314,0,0,0,240.7653155
157,2/21/2015,380.6679943,-1078.151047,1674.836289,380.6679943,380.6679943,-103.2320708,-103.2320708,-103.2320708,9.118442295,9.118442295,9.118442295,-112.3505131,-112.3505131,-112.3505131,0,0,0,277.4359236
158,2/22/2015,380.1108313,-993.817842,1561.499239,380.1108313,380.1108313,-100.1765179,-100.1765179,-100.1765179,-8.156843272,-8.156843272,-8.156843272,-92.01967458,-92.01967458,-92.01967458,0,0,0,279.9343135
159,2/23/2015,379.5536683,-993.0756476,1723.32606,379.5536683,379.5536683,-64.52281549,-64.52281549,-64.52281549,13.04104266,13.04104266,13.04104266,-77.56385814,-77.56385814,-77.56385814,0,0,0,315.0308528
160,2/24/2015,378.9965053,-1070.892029,1707.63043,378.9965053,378.9965053,-69.72073936,-69.72073936,-69.72073936,-0.172608715,-0.172608715,-0.172608715,-69.54813065,-69.54813065,-69.54813065,0,0,0,309.275766
161,2/25/2015,378.4393423,-1021.798447,1721.867546,378.4393423,378.4393423,-65.20084568,-65.20084568,-65.20084568,3.208377826,3.208377826,3.208377826,-68.40922351,-68.40922351,-68.40922351,0,0,0,313.2384966
162,2/26/2015,377.8821793,-1037.761017,1628.030115,377.8821793,377.8821793,-88.90010362,-88.90010362,-88.90010362,-14.4545004,-14.4545004,-14.4545004,-74.44560322,-74.44560322,-74.44560322,0,0,0,288.9820757
163,2/27/2015,377.3250163,-1078.694067,1686.830239,377.3250163,377.3250163,-90.39471923,-90.39471923,-90.39471923,-2.583910391,-2.583910391,-2.583910391,-87.81080884,-87.81080884,-87.81080884,0,0,0,286.9302971
164,2/28/2015,376.7678533,-1036.362842,1687.082942,376.7678533,376.7678533,-99.3917654,-99.3917654,-99.3917654,9.118442295,9.118442295,9.118442295,-108.5102077,-108.5102077,-108.5102077,0,0,0,277.3760879
165,3/1/2015,376.2106903,-1136.968752,1546.532233,376.2106903,376.2106903,-144.5580756,-144.5580756,-144.5580756,-8.156843272,-8.156843272,-8.156843272,-136.4012323,-136.4012323,-136.4012323,0,0,0,231.6526147
166,3/2/2015,375.6535273,-1088.677163,1479.642839,375.6535273,375.6535273,-158.1560294,-158.1560294,-158.1560294,13.04104266,13.04104266,13.04104266,-171.197072,-171.197072,-171.197072,0,0,0,217.4974979
167,3/3/2015,375.0963643,-1340.194671,1432.882582,375.0963643,375.0963643,-212.6463136,-212.6463136,-212.6463136,-0.172608715,-0.172608715,-0.172608715,-212.4737048,-212.4737048,-212.4737048,0,0,0,162.4500507
168,3/4/2015,374.5392013,-1227.748429,1368.19377,374.5392013,374.5392013,-256.4716917,-256.4716917,-256.4716917,3.208377826,3.208377826,3.208377826,-259.6800695,-259.6800695,-259.6800695,0,0,0,118.0675096
169,3/5/2015,373.9820383,-1329.882355,1460.768954,373.9820383,373.9820383,-326.6056011,-326.6056011,-326.6056011,-14.4545004,-14.4545004,-14.4545004,-312.1511007,-312.1511007,-312.1511007,0,0,0,47.37643716
170,3/6/2015,373.4248753,-1380.053625,1224.220568,373.4248753,373.4248753,-371.7071876,-371.7071876,-371.7071876,-2.583910391,-2.583910391,-2.583910391,-369.1232772,-369.1232772,-369.1232772,0,0,0,1.717687698
171,3/7/2015,372.8677123,-1421.339466,1206.430246,372.8677123,372.8677123,-420.6338312,-420.6338312,-420.6338312,9.118442295,9.118442295,9.118442295,-429.7522735,-429.7522735,-429.7522735,0,0,0,-47.7661189
172,3/8/2015,372.3105493,-1440.85291,1198.582568,372.3105493,372.3105493,-501.2890981,-501.2890981,-501.2890981,-8.156843272,-8.156843272,-8.156843272,-493.1322548,-493.1322548,-493.1322548,0,0,0,-128.9785488
173,3/9/2015,371.7533863,-1521.962276,1150.210137,371.7533863,371.7533863,-545.2752751,-545.2752751,-545.2752751,13.04104266,13.04104266,13.04104266,-558.3163178,-558.3163178,-558.3163178,0,0,0,-173.5218888
174,3/10/2015,371.1962233,-1644.094326,1069.463708,371.1962233,371.1962233,-624.5101645,-624.5101645,-624.5101645,-0.172608715,-0.172608715,-0.172608715,-624.3375558,-624.3375558,-624.3375558,0,0,0,-253.3139413
175,3/11/2015,370.6390603,-1610.228394,1035.56822,370.6390603,370.6390603,-687.0218401,-687.0218401,-687.0218401,3.208377826,3.208377826,3.208377826,-690.2302179,-690.2302179,-690.2302179,0,0,0,-316.3827798
176,3/12/2015,370.0818973,-1797.482522,900.6550456,370.0818973,370.0818973,-769.5049342,-769.5049342,-769.5049342,-14.4545004,-14.4545004,-14.4545004,-755.0504338,-755.0504338,-755.0504338,0,0,0,-399.423037
177,3/13/2015,369.5247343,-1761.68,917.0821036,369.5247343,369.5247343,-820.4799072,-820.4799072,-820.4799072,-2.583910391,-2.583910391,-2.583910391,-817.8959968,-817.8959968,-817.8959968,0,0,0,-450.9551729
178,3/14/2015,368.9675713,-1807.943163,778.1807645,368.9675713,368.9675713,-868.8062837,-868.8062837,-868.8062837,9.118442295,9.118442295,9.118442295,-877.924726,-877.924726,-877.924726,0,0,0,-499.8387124
179,3/15/2015,368.4104083,-1888.546916,731.4053166,368.4104083,368.4104083,-942.5278175,-942.5278175,-942.5278175,-8.156843272,-8.156843272,-8.156843272,-934.3709743,-934.3709743,-934.3709743,0,0,0,-574.1174093
180,3/16/2015,367.8532452,-1950.081044,799.2725984,367.8532452,367.8532452,-973.5188595,-973.5188595,-973.5188595,13.04104266,13.04104266,13.04104266,-986.5599022,-986.5599022,-986.5599022,0,0,0,-605.6656143
181,3/17/2015,367.2960822,-1987.905916,566.245869,367.2960822,367.2960822,-1034.09181,-1034.09181,-1034.09181,-0.172608715,-0.172608715,-0.172608715,-1033.919201,-1033.919201,-1033.919201,0,0,0,-666.7957279
182,3/18/2015,366.7389192,-2071.460494,667.6279262,366.7389192,366.7389192,-1072.779646,-1072.779646,-1072.779646,3.208377826,3.208377826,3.208377826,-1075.988024,-1075.988024,-1075.988024,0,0,0,-706.0407271
183,3/19/2015,366.1817562,-2021.135771,597.7576237,366.1817562,366.1817562,-1126.877451,-1126.877451,-1126.877451,-14.4545004,-14.4545004,-14.4545004,-1112.42295,-1112.42295,-1112.42295,0,0,0,-760.6956943
184,3/20/2015,365.6245932,-1965.240468,566.8666708,365.6245932,365.6245932,-1145.584816,-1145.584816,-1145.584816,-2.583910391,-2.583910391,-2.583910391,-1143.000905,-1143.000905,-1143.000905,0,0,0,-779.9602224
185,3/21/2015,365.0674302,-2070.980188,615.5767799,365.0674302,365.0674302,-1158.500583,-1158.500583,-1158.500583,9.118442295,9.118442295,9.118442295,-1167.619025,-1167.619025,-1167.619025,0,0,0,-793.4331529
186,3/22/2015,364.5102672,-2130.950723,525.9926261,364.5102672,364.5102672,-1194.448384,-1194.448384,-1194.448384,-8.156843272,-8.156843272,-8.156843272,-1186.291541,-1186.291541,-1186.291541,0,0,0,-829.9381173
187,3/23/2015,363.9531042,-2158.525135,656.2393552,363.9531042,363.9531042,-1186.102793,-1186.102793,-1186.102793,13.04104266,13.04104266,13.04104266,-1199.143836,-1199.143836,-1199.143836,0,0,0,-822.149689
188,3/24/2015,363.3959412,-2179.103278,561.8789909,363.3959412,363.3959412,-1206.57651,-1206.57651,-1206.57651,-0.172608715,-0.172608715,-0.172608715,-1206.403901,-1206.403901,-1206.403901,0,0,0,-843.1805684
189,3/25/2015,362.8387782,-2098.494943,522.3719302,362.8387782,362.8387782,-1205.183101,-1205.183101,-1205.183101,3.208377826,3.208377826,3.208377826,-1208.391479,-1208.391479,-1208.391479,0,0,0,-842.3443231
190,3/26/2015,362.2816152,-2214.697728,451.7918139,362.2816152,362.2816152,-1219.959742,-1219.959742,-1219.959742,-14.4545004,-14.4545004,-14.4545004,-1205.505241,-1205.505241,-1205.505241,0,0,0,-857.6781266
191,3/27/2015,361.7244522,-2160.777108,475.9936131,361.7244522,361.7244522,-1200.792298,-1200.792298,-1200.792298,-2.583910391,-2.583910391,-2.583910391,-1198.208387,-1198.208387,-1198.208387,0,0,0,-839.0678456
192,3/28/2015,361.1672892,-2161.560632,501.6757964,361.1672892,361.1672892,-1177.894656,-1177.894656,-1177.894656,9.118442295,9.118442295,9.118442295,-1187.013098,-1187.013098,-1187.013098,0,0,0,-816.7273669
193,3/29/2015,360.6101262,-2213.932902,488.1438911,360.6101262,360.6101262,-1180.621133,-1180.621133,-1180.621133,-8.156843272,-8.156843272,-8.156843272,-1172.464289,-1172.464289,-1172.464289,0,0,0,-820.0110064
194,3/30/2015,360.0529632,-2102.27315,574.7930355,360.0529632,360.0529632,-1142.082077,-1142.082077,-1142.082077,13.04104266,13.04104266,13.04104266,-1155.12312,-1155.12312,-1155.12312,0,0,0,-782.029114
195,3/31/2015,359.4958002,-2161.380244,663.3537796,359.4958002,359.4958002,-1135.723328,-1135.723328,-1135.723328,-0.172608715,-0.172608715,-0.172608715,-1135.550719,-1135.550719,-1135.550719,0,0,0,-776.2275279
196,4/1/2015,358.9386372,-2086.472417,599.9400197,358.9386372,358.9386372,-1111.084189,-1111.084189,-1111.084189,3.208377826,3.208377826,3.208377826,-1114.292567,-1114.292567,-1114.292567,0,0,0,-752.1455517
197,4/2/2015,358.3814742,-2140.008792,594.8144023,358.3814742,358.3814742,-1106.318439,-1106.318439,-1106.318439,-14.4545004,-14.4545004,-14.4545004,-1091.863939,-1091.863939,-1091.863939,0,0,0,-747.9369651
198,4/3/2015,357.8243112,-2036.565133,605.9417402,357.8243112,357.8243112,-1071.320713,-1071.320713,-1071.320713,-2.583910391,-2.583910391,-2.583910391,-1068.736803,-1068.736803,-1068.736803,0,0,0,-713.4964019
199,4/4/2015,357.2671482,-2004.711426,630.9445166,357.2671482,357.2671482,-1036.210036,-1036.210036,-1036.210036,9.118442295,9.118442295,9.118442295,-1045.328479,-1045.328479,-1045.328479,0,0,0,-678.9428882
200,4/5/2015,356.7099852,-1919.92089,606.5223174,356.7099852,356.7099852,-1030.149192,-1030.149192,-1030.149192,-8.156843272,-8.156843272,-8.156843272,-1021.992348,-1021.992348,-1021.992348,0,0,0,-673.4392064
201,4/6/2015,356.1528222,-1887.951492,687.9721036,356.1528222,356.1528222,-985.9697714,-985.9697714,-985.9697714,13.04104266,13.04104266,13.04104266,-999.010814,-999.010814,-999.010814,0,0,0,-629.8169492
202,4/7/2015,355.5956592,-1952.884677,786.9587974,355.5956592,355.5956592,-976.7632637,-976.7632637,-976.7632637,-0.172608715,-0.172608715,-0.172608715,-976.5906549,-976.5906549,-976.5906549,0,0,0,-621.1676045
203,4/8/2015,355.0384961,-1856.003545,747.5064127,355.0384961,355.0384961,-951.6524706,-951.6524706,-951.6524706,3.208377826,3.208377826,3.208377826,-954.8608485,-954.8608485,-954.8608485,0,0,0,-596.6139745
204,4/9/2015,354.4813331,-1963.04919,746.9575263,354.4813331,354.4813331,-948.3273618,-948.3273618,-948.3273618,-14.4545004,-14.4545004,-14.4545004,-933.8728614,-933.8728614,-933.8728614,0,0,0,-593.8460287
205,4/10/2015,353.9241701,-1907.689774,762.5240971,353.9241701,353.9241701,-916.1872506,-916.1872506,-916.1872506,-2.583910391,-2.583910391,-2.583910391,-913.6033402,-913.6033402,-913.6033402,0,0,0,-562.2630805
206,4/11/2015,353.3670071,-1906.944816,816.8730555,353.3670071,353.3670071,-884.8406233,-884.8406233,-884.8406233,9.118442295,9.118442295,9.118442295,-893.9590656,-893.9590656,-893.9590656,0,0,0,-531.4736162
207,4/12/2015,352.8098441,-1809.810591,850.9212518,352.8098441,352.8098441,-882.9408182,-882.9408182,-882.9408182,-8.156843272,-8.156843272,-8.156843272,-874.7839749,-874.7839749,-874.7839749,0,0,0,-530.130974
208,4/13/2015,352.2526811,-1856.056737,850.1468473,352.2526811,352.2526811,-842.8269571,-842.8269571,-842.8269571,13.04104266,13.04104266,13.04104266,-855.8679998,-855.8679998,-855.8679998,0,0,0,-490.574276
209,4/14/2015,351.6955181,-1810.569396,802.4350627,351.6955181,351.6955181,-837.1300286,-837.1300286,-837.1300286,-0.172608715,-0.172608715,-0.172608715,-836.9574199,-836.9574199,-836.9574199,0,0,0,-485.4345105
210,4/15/2015,351.1383551,-1732.31018,867.7529252,351.1383551,351.1383551,-814.5580173,-814.5580173,-814.5580173,3.208377826,3.208377826,3.208377826,-817.7663952,-817.7663952,-817.7663952,0,0,0,-463.4196622
211,4/16/2015,350.5811921,-1802.088422,947.8034144,350.5811921,350.5811921,-812.4438118,-812.4438118,-812.4438118,-14.4545004,-14.4545004,-14.4545004,-797.9893114,-797.9893114,-797.9893114,0,0,0,-461.8626197
212,4/17/2015,350.0240291,-1836.35654,937.0051506,350.0240291,350.0240291,-779.8974678,-779.8974678,-779.8974678,-2.583910391,-2.583910391,-2.583910391,-777.3135574,-777.3135574,-777.3135574,0,0,0,-429.8734387
213,4/18/2015,349.4668692,-1742.272233,942.5611228,349.4668692,349.4668692,-746.3139021,-746.3139021,-746.3139021,9.118442295,9.118442295,9.118442295,-755.4323444,-755.4323444,-755.4323444,0,0,0,-396.8470329
214,4/19/2015,348.9097093,-1740.115847,915.190023,348.9097093,348.9097093,-740.2140287,-740.2140287,-740.2140287,-8.156843272,-8.156843272,-8.156843272,-732.0571854,-732.0571854,-732.0571854,0,0,0,-391.3043194
215,4/20/2015,348.3525494,-1625.603349,1029.063063,348.3525494,348.3525494,-693.8886232,-693.8886232,-693.8886232,13.04104266,13.04104266,13.04104266,-706.9296659,-706.9296659,-706.9296659,0,0,0,-345.5360738
216,4/21/2015,347.7953895,-1620.597644,1125.0796,347.7953895,347.7953895,-680.0047744,-680.0047744,-680.0047744,-0.172608715,-0.172608715,-0.172608715,-679.8321657,-679.8321657,-679.8321657,0,0,0,-332.2093849
